name,expr,n_vars,n_pdn,n_pun,n_common_neg,total,pdn_ok,pun_ok,complete
P33677,a*!b*!d+b*!c*d+!b*c+!a*c,4,11,11,4,30,True,True,True
P33678,!a*!b*!d+b*!c*d+!b*c+!a*c,4,9,10,4,27,True,True,True
P33679,b*!c*d+!b*c+!a*c,4,9,9,4,26,True,True,True
P33684,!b*!c*!d+b*!c*d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,4,14,19,4,41,True,True,True
P33685,a*!c*!d+b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,13,16,4,37,True,True,True
P33686,!a*!b*!c*!d+b*!c*d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,4,,19,,,False,True,False
P33687,b*!c*d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,4,16,11,3,33,True,True,True
P33688,!a*!c*!d+a*!b*!d+b*!c*d+!b*c*d+!a*b,4,11,12,4,31,True,True,True
P33689,a*!b*!d+b*!c*d+!b*c*d+!a*b,4,8,9,4,25,True,True,True
P33690,!a*!c*!d+b*!c*d+!b*c*d+a*!b*c+!a*b,4,13,12,4,33,True,True,True
P33691,b*!c*d+!b*c*d+a*!b*c+!a*b,4,11,9,3,26,True,True,True
P33692,!b*!c*!d+b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,13,16,4,37,True,True,True
P33693,a*!b*!d+b*!c*d+!b*c*d+!a*b*c,4,17,11,4,36,True,True,True
P33694,!a*!b*!c*!d+b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,17,16,4,41,True,True,True
P33695,b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,14,11,4,33,True,True,True
P33704,!b*!c*!d+b*!c*d+!b*c*d+!a*!d+!a*c,4,10,9,4,27,True,True,True
P33705,a*!b*!c*!d+b*!c*d+!b*c*d+!a*c+!a*b,4,11,12,4,31,True,True,True
P33706,b*!c*d+!b*c*d+!a*!d+!a*c,4,8,8,4,24,True,True,True
P33707,b*!c*d+!b*c*d+!a*c+!a*b,4,8,6,3,20,True,True,True
P33708,!b*!c*!d+b*!c*d+!b*c*d+!a*c,4,10,11,4,29,True,True,True
P33709,a*!b*!c*!d+b*!c*d+!b*c*d+!a*c,4,10,13,4,31,True,True,True
P33710,!a*!b*!d+b*!c*d+!b*c*d+!a*c,4,9,7,4,24,True,True,True
P33711,b*!c*d+!b*c*d+!a*c,4,7,7,3,20,True,True,True
P33724,!b*!c*!d+b*!c*d+!b*c*d+!a*b*c,4,15,11,4,34,True,True,True
P33725,a*!b*!c*!d+b*!c*d+!b*c*d+!a*b*c,4,14,15,4,37,True,True,True
P33726,!a*!b*!c*!d+b*!c*d+!b*c*d+!a*b*c,4,14,10,4,32,True,True,True
P33727,b*!c*d+!b*c*d+!a*b*c,4,9,9,3,24,True,True,True
P33728,!a*c*d+!c*!d+b*!c+!b*c,4,9,9,4,26,True,True,True
P33729,a*!c*!d+!a*c*d+b*!c+!b*c,4,12,13,4,33,True,True,True
P33730,!a*!c*!d+!a*c*d+b*!c+!b*c,4,10,11,4,29,True,True,True
P33731,!a*c*d+b*!c+!b*c,4,9,9,3,24,True,True,True
P33732,!a*b*d+a*b*!c+!b*!d+!b*c,4,11,11,4,30,True,True,True
P33733,a*!c*!d+b*!c*d+!a*c*d+!b*c,4,18,14,4,40,True,True,True
P33734,!a*!b*!d+!a*b*d+a*b*!c+!b*c,4,11,12,4,31,True,True,True
P33735,!a*b*d+a*b*!c+!b*c,4,11,9,3,26,True,True,True
P33736,!a*!c*!d+b*!c*d+!a*c*d+!b*!d+!b*c,4,15,11,4,34,True,True,True
P33737,a*!b*!d+b*!c*d+!a*c*d+!a*b*!c+!b*c,4,14,18,4,40,True,True,True
P33738,!a*!c*!d+b*!c*d+!a*c*d+!b*c,4,9,13,4,30,True,True,True
P33739,b*!c*d+!a*c*d+!a*b*!c+!b*c,4,13,12,4,33,True,True,True
P33740,b*!c*d+!a*c*d+!b*!d+!b*c,4,11,12,4,31,True,True,True
P33741,a*!b*!d+b*!c*d+!a*c*d+!b*c,4,12,13,4,33,True,True,True
P33742,!a*!b*!d+b*!c*d+!a*c*d+!b*c,4,11,14,4,33,True,True,True
P33743,b*!c*d+!a*c*d+!b*c,4,9,8,3,23,True,True,True
P33748,!b*!c*!d+!b*c*d+!a*b*d+a*b*!c+a*!b*c,4,15,13,4,36,True,True,True
P33749,a*!c*!d+b*!c*d+!b*c*d+!a*b*d+a*!b*c,4,11,15,4,34,True,True,True
P33750,!a*!b*!c*!d+!b*c*d+!a*b*d+a*b*!c+a*!b*c,4,18,15,4,41,True,True,True
P33751,!b*c*d+!a*b*d+a*b*!c+a*!b*c,4,11,10,3,27,True,True,True
P33752,!a*!c*!d+a*!b*!d+b*!c*d+!b*c*d+!a*c*d,4,12,15,4,35,True,True,True
P33753,a*!b*!d+b*!c*d+!b*c*d+!a*c*d+!a*b*!c,4,10,13,4,31,True,True,True
P33754,!a*!c*!d+b*!c*d+!a*c*d+a*!b*c,4,14,10,4,32,True,True,True
P33755,b*!c*d+!a*c*d+!a*b*!c+a*!b*c,4,9,9,3,24,True,True,True
P33756,!b*!c*!d+b*!c*d+!a*c*d+a*!b*c,4,11,13,4,32,True,True,True
P33757,a*!b*!d+b*!c*d+!b*c*d+!a*c*d,4,13,12,4,33,True,True,True
P33758,!a*!b*!c*!d+b*!c*d+!a*c*d+a*!b*c,4,11,16,4,35,True,True,True
P33759,b*!c*d+!a*c*d+a*!b*c,4,9,10,3,25,True,True,True
P33768,!b*!c*!d+!a*!c*!d+!a*!b*!d+b*!c*d+!b*c*d+!a*c*d,4,14,13,4,35,True,True,True
P33769,a*!b*!c*!d+b*!c*d+!b*c*d+!a*c*d+!a*b*!c+!a*!b*c,4,15,16,4,39,True,True,True
P33770,!a*!c*!d+!a*!b*!d+b*!c*d+!b*c*d+!a*c*d,4,11,10,4,29,True,True,True
P33771,b*!c*d+!b*c*d+!a*c*d+!a*b*!c+!a*!b*c,4,15,11,3,32,True,True,True
P33772,!b*!c*!d+b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,11,14,4,33,True,True,True
P33773,a*!b*!c*!d+b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,15,15,4,38,True,True,True
P33774,!a*!b*!d+b*!c*d+!b*c*d+!a*c*d,4,10,11,4,29,True,True,True
P33775,b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,9,8,3,23,True,True,True
P33788,!b*!c*!d+b*!c*d+!b*c*d+!a*c*d,4,11,12,4,31,True,True,True
P33789,a*!b*!c*!d+b*!c*d+!b*c*d+!a*c*d,4,15,15,4,38,True,True,True
P33790,!a*!b*!c*!d+b*!c*d+!b*c*d+!a*c*d,4,10,11,4,29,True,True,True
P33791,b*!c*d+!b*c*d+!a*c*d,4,13,8,3,27,True,True,True
P34400,a*b*!d+!b*c*d+!a*c*d+a*b*!c+!c*!d+!a*!b,4,,17,,,False,True,False
P34401,b*!c*!d+a*!c*!d+a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,,,,,False,False,False
P34402,b*!c*!d+a*b*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b,4,15,18,4,41,True,True,True
P34403,b*!c*!d+a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,,14,,,False,True,False
P34406,a*b*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b,4,,19,,,False,True,False
P34407,a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,20,17,4,45,True,True,True
P34408,a*b*c*!d+a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,4,,,,,False,False,False
P34409,a*!b*!c*!d+!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,,,,,False,False,False
P34410,a*b*c*!d+a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,4,,18,,,False,True,False
P34411,!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,,,,,False,False,False
P34414,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b,4,16,14,4,38,True,True,True
P34415,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,,20,,,False,True,False
P34418,!a*!c*!d+a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,18,16,4,42,True,True,True
P34419,b*!c*!d+a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,15,20,4,43,True,True,True
P34422,a*b*!d+!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,4,16,18,4,42,True,True,True
P34423,a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,,12,,,False,True,False
P34424,a*b*c*!d+a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,4,,,,,False,False,False
P34425,a*!b*!c*!d+!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,,,,,False,False,False
P34426,a*b*c*!d+a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,4,13,16,4,37,True,True,True
P34427,!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,,20,,,False,True,False
P34430,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*!c,4,,17,,,False,True,False
P34431,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,17,19,4,44,True,True,True
P34432,a*b*!c+!c*!d+!b*c+!a*c+!a*!b,4,10,10,4,28,True,True,True
P34433,a*!b*!d+!a*b*!d+!a*!b*d+a*b*!c+!b*c+!a*c,4,17,12,4,37,True,True,True
P34434,a*b*!c+!a*!d+!b*c+!a*c+!a*!b,4,20,12,4,40,True,True,True
P34435,!a*b*!d+!a*!b*d+a*b*!c+!b*c+!a*c,4,15,,,,True,False,False
P34438,a*b*!c+!b*c+!a*c+!a*!b,3,9,7,3,22,True,True,True
P34439,!a*!b*d+a*b*!c+!b*c+!a*c,4,9,12,3,27,True,True,True
P34440,a*b*!c*d+!b*!d+!a*!d+!b*c+!a*c+!a*!b,4,14,14,4,36,True,True,True
P34441,a*b*!c*d+a*!b*!d+!a*b*!d+!a*!b*d+!b*c+!a*c,4,12,,,,True,False,False
P34442,a*b*!c*d+!a*!d+!b*c+!a*c+!a*!b,4,15,12,4,35,True,True,True
P34443,a*b*!c*d+!a*b*!d+!a*!b*d+!b*c+!a*c,4,13,,,,True,False,False
P34446,a*b*!c*d+!b*c+!a*c+!a*!b,4,12,9,3,27,True,True,True
P34447,a*b*!c*d+!a*!b*d+!b*c+!a*c,4,9,11,3,26,True,True,True
P34448,!a*!b*d+a*b*!c+a*!b*c+!a*b*c+!c*!d,4,13,11,4,32,True,True,True
P34449,a*!c*!d+!a*b*!d+!a*c*d+!a*!b*d+a*b*!c+a*!b*c,4,13,17,4,38,True,True,True
P34450,!a*!c*!d+!a*!b*d+a*b*!c+a*!b*c+!a*b*c,4,19,12,4,39,True,True,True
P34451,b*!c*!d+!a*!b*d+a*b*!c+a*!b*c+!a*b*c,4,,18,,,False,True,False
P34454,!b*c*d+!a*!b*!c+a*b*!c+a*!b*c+!a*b*c,4,13,15,3,34,True,True,True
P34455,!a*!b*d+a*b*!c+a*!b*c+!a*b*c,4,14,13,3,33,True,True,True
P34456,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*!c,4,14,12,4,34,True,True,True
P34457,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,4,12,16,4,36,True,True,True
P34458,a*b*!c*d+!a*!c*!d+!a*!b*d+a*!b*c+!a*b*c,4,15,12,4,35,True,True,True
P34459,a*b*!c*d+!a*b*!d+!a*c*d+!a*!b*d+a*!b*c,4,18,17,4,43,True,True,True
P34462,a*b*!c*d+!b*c*d+!a*!b*!c+a*!b*c+!a*b*c,4,18,19,3,43,True,True,True
P34463,a*b*!c*d+!a*!b*d+a*!b*c+!a*b*c,4,9,17,3,32,True,True,True
P34464,!b*c*d+a*b*!c+!c*!d+!a*c+!a*!b,4,11,11,4,30,True,True,True
P34465,a*!c*!d+!a*b*!d+!b*c*d+!a*!b*d+a*b*!c+!a*c,4,14,20,4,42,True,True,True
P34466,!b*c*d+a*b*!c+!a*!d+!a*c+!a*!b,4,10,11,4,29,True,True,True
P34467,!a*b*!d+!b*c*d+!a*!b*d+a*b*!c+!a*c,4,16,13,4,37,True,True,True
P34468,!b*!c*!d+!b*c*d+a*b*!c+!a*c+!a*!b,4,13,15,4,36,True,True,True
P34469,a*!c*!d+!b*c*d+!a*!b*d+a*b*!c+!a*c,4,14,15,4,37,True,True,True
P34470,!b*c*d+a*b*!c+!a*c+!a*!b,4,11,8,3,25,True,True,True
P34471,!b*c*d+!a*!b*d+a*b*!c+!a*c,4,14,11,4,33,True,True,True
P34472,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!d+!a*c+!a*!b,4,12,12,4,32,True,True,True
P34473,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*!b*d+!a*c,4,,,,,False,False,False
P34474,a*b*!c*d+!b*c*d+!a*!d+!a*c+!a*!b,4,19,9,4,36,True,True,True
P34475,a*b*!c*d+!a*b*!d+!b*c*d+!a*!b*d+!a*c,4,15,16,4,39,True,True,True
P34476,a*b*!c*d+!b*!c*!d+!b*c*d+!a*c+!a*!b,4,14,17,4,39,True,True,True
P34477,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*!b*d+!a*c,4,20,,,,True,False,False
P34478,a*b*!c*d+!b*c*d+!a*c+!a*!b,4,15,11,4,34,True,True,True
P34479,a*b*!c*d+!b*c*d+!a*!b*d+!a*c,4,11,10,3,27,True,True,True
P34480,!b*c*d+!a*!b*d+a*b*!c+!a*b*c+!c*!d,4,18,13,4,39,True,True,True
P34481,a*!c*!d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,18,,,,True,False,False
P34482,!a*!c*!d+!b*c*d+!a*!b*d+a*b*!c+!a*b*c,4,17,15,4,40,True,True,True
P34483,b*!c*!d+!b*c*d+!a*!b*d+a*b*!c+!a*b*c,4,15,15,4,38,True,True,True
P34484,a*!c*!d+!b*c*d+!a*!b*!c+a*b*!c+!a*b*c,4,13,19,4,40,True,True,True
P34485,a*!c*!d+!b*c*d+!a*!b*d+a*b*!c+!a*b*c,4,18,19,4,45,True,True,True
P34486,!b*c*d+!a*!b*!c+a*b*!c+!a*b*c,4,17,12,3,35,True,True,True
P34487,!b*c*d+!a*!b*d+a*b*!c+!a*b*c,4,11,16,3,33,True,True,True
P34488,a*b*!c*d+!b*!c*!d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,4,19,18,4,45,True,True,True
P34489,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,4,18,12,4,38,True,True,True
P34490,a*b*!c*d+!a*!c*!d+!b*c*d+!a*!b*d+!a*b*c,4,13,10,4,31,True,True,True
P34491,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,4,11,13,4,32,True,True,True
P34492,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!b*d+!a*b*c,4,,,,,False,False,False
P34493,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,4,17,,,,True,False,False
P34494,a*b*!c*d+!b*c*d+!a*!b*!c+!a*b*c,4,19,9,3,34,True,True,True
P34495,a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,4,14,11,3,31,True,True,True
P34528,!b*c*d+!a*c*d+a*b*!c+!c*!d+!a*!b,4,14,11,4,33,True,True,True
P34529,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,,,,,False,False,False
P34530,!a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b,4,13,17,4,38,True,True,True
P34531,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,20,,,,True,False,False
P34534,!b*c*d+!a*c*d+a*b*!c+!a*!b,4,13,14,3,33,True,True,True
P34535,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,4,20,13,4,41,True,True,True
P34536,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,4,19,16,4,43,True,True,True
P34537,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,,,,,False,False,False
P34538,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,4,14,14,4,36,True,True,True
P34539,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,,19,,,False,True,False
P34542,a*b*!c*d+!b*c*d+!a*c*d+!a*!b,4,12,9,3,27,True,True,True
P34543,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,4,16,16,3,38,True,True,True
P34544,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!c*!d,4,16,16,4,40,True,True,True
P34545,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,20,,,,True,False,False
P34546,b*!c*!d+!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,4,15,10,4,33,True,True,True
P34547,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,17,15,4,40,True,True,True
P34550,!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,4,13,9,3,28,True,True,True
P34551,!b*c*d+!a*c*d+!a*!b*d+a*b*!c,4,12,14,3,32,True,True,True
P34552,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,4,17,,,,True,False,False
P34553,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,20,12,4,40,True,True,True
P34554,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,4,13,12,4,33,True,True,True
P34555,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,,14,,,False,True,False
P34558,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*!c,4,13,11,3,30,True,True,True
P34559,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,4,,8,,,False,True,False
P34678,!a*!b*!c*!d+a*b*!d+!b*c*d+!a*c*d+a*b*!c,4,,12,,,False,True,False
P34679,a*b*!d+!b*c*d+!a*c*d+a*b*!c,4,11,11,4,30,True,True,True
P34680,a*b*c*!d+a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d,4,14,14,4,36,True,True,True
P34681,a*!b*!c*!d+!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,,17,,,False,True,False
P34682,a*b*c*!d+a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d,4,13,10,4,31,True,True,True
P34683,!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,,18,,,False,True,False
P34686,!a*!b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,14,12,4,34,True,True,True
P34687,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,12,18,4,38,True,True,True
P34688,a*b*!c+!c*!d+!b*c+!a*c,4,10,8,4,26,True,True,True
P34689,a*!b*!d+!a*b*!d+a*b*!c+!b*c+!a*c,4,12,14,4,34,True,True,True
P34690,a*b*!c+!a*!d+!b*c+!a*c,4,10,7,4,25,True,True,True
P34691,!a*b*!d+a*b*!c+!b*c+!a*c,4,10,9,4,27,True,True,True
P34694,!a*!b*!d+a*b*!c+!b*c+!a*c,4,15,13,4,36,True,True,True
P34695,a*b*!c+!b*c+!a*c,3,7,7,3,20,True,True,True
P34696,a*b*!c*d+!b*!d+!a*!d+!b*c+!a*c,4,11,12,4,31,True,True,True
P34697,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c+!a*c,4,10,19,4,37,True,True,True
P34698,a*b*!c*d+!a*!d+!b*c+!a*c,4,13,16,4,37,True,True,True
P34699,a*b*!c*d+!a*b*!d+!b*c+!a*c,4,11,10,4,29,True,True,True
P34702,a*b*!c*d+!a*!b*!d+!b*c+!a*c,4,11,17,4,36,True,True,True
P34703,a*b*!c*d+!b*c+!a*c,4,8,10,3,24,True,True,True
P34704,a*!b*!d+!b*c*d+a*b*!c+!a*b*c+!c*!d,4,13,11,4,32,True,True,True
P34705,a*!b*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,4,10,14,4,32,True,True,True
P34706,!a*!c*!d+!a*b*!d+!a*c*d+a*b*!c+a*!b*c,4,15,,,,True,False,False
P34707,!a*b*!d+!a*c*d+a*b*!c+a*!b*c,4,14,13,4,35,True,True,True
P34710,!a*!b*!c*!d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,4,,,,,False,False,False
P34711,!b*c*d+a*b*!c+a*!b*c+!a*b*c,4,11,11,4,30,True,True,True
P34712,a*b*!c*d+!b*!c*!d+!a*b*!d+!a*c*d+a*!b*c,4,12,12,4,32,True,True,True
P34713,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c*d+!a*c*d,4,10,16,4,34,True,True,True
P34714,a*b*!c*d+!a*!c*!d+!b*c*d+a*!b*c+!a*b*c,4,19,17,4,44,True,True,True
P34715,a*b*!c*d+!a*b*!d+!a*c*d+a*!b*c,4,11,12,4,31,True,True,True
P34718,!a*!b*!c*!d+a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,18,18,4,44,True,True,True
P34719,a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,4,10,9,3,25,True,True,True
P34720,!b*c*d+a*b*!c+!c*!d+!a*c,4,12,9,4,29,True,True,True
P34721,a*!c*!d+!a*b*!d+!b*c*d+a*b*!c+!a*c,4,15,14,4,37,True,True,True
P34722,!b*c*d+a*b*!c+!a*!d+!a*c,4,10,14,4,32,True,True,True
P34723,!a*b*!d+!b*c*d+a*b*!c+!a*c,4,13,10,4,31,True,True,True
P34724,!b*!c*!d+!b*c*d+a*b*!c+!a*c,4,8,11,4,27,True,True,True
P34725,a*!c*!d+!b*c*d+a*b*!c+!a*c,4,12,13,4,33,True,True,True
P34726,!a*!b*!d+!b*c*d+a*b*!c+!a*c,4,13,16,4,37,True,True,True
P34727,!b*c*d+a*b*!c+!a*c,4,17,13,4,38,True,True,True
P34728,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!d+!a*c,4,11,17,4,36,True,True,True
P34729,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c,4,16,,,,True,False,False
P34730,a*b*!c*d+!b*c*d+!a*!d+!a*c,4,9,10,4,27,True,True,True
P34731,a*b*!c*d+!a*b*!d+!b*c*d+!a*c,4,10,9,4,27,True,True,True
P34732,a*b*!c*d+!b*!c*!d+!b*c*d+!a*c,4,10,17,4,35,True,True,True
P34733,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c,4,13,19,4,40,True,True,True
P34734,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c,4,14,14,4,36,True,True,True
P34735,a*b*!c*d+!b*c*d+!a*c,4,14,10,4,32,True,True,True
P34736,!b*c*d+a*b*!c+!a*b*c+!c*!d,4,12,13,4,33,True,True,True
P34737,a*!c*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,4,15,11,4,34,True,True,True
P34738,!a*!c*!d+!b*c*d+a*b*!c+!a*b*c,4,14,11,4,33,True,True,True
P34739,b*!c*!d+!b*c*d+a*b*!c+!a*b*c,4,13,11,4,32,True,True,True
P34740,!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,4,13,14,4,35,True,True,True
P34741,a*!c*!d+!b*c*d+a*b*!c+!a*b*c,4,11,11,4,30,True,True,True
P34742,!a*!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,4,18,16,4,42,True,True,True
P34743,!b*c*d+a*b*!c+!a*b*c,4,13,11,4,32,True,True,True
P34744,a*b*!c*d+!b*!c*!d+!a*b*!d+!b*c*d+!a*c*d,4,15,19,4,42,True,True,True
P34745,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,4,17,,,,True,False,False
P34746,a*b*!c*d+!a*!c*!d+!b*c*d+!a*b*c,4,13,16,4,37,True,True,True
P34747,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,4,9,11,4,28,True,True,True
P34748,a*b*!c*d+!b*!c*!d+!b*c*d+!a*b*c,4,15,16,4,39,True,True,True
P34749,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,4,16,19,4,43,True,True,True
P34750,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,4,18,15,4,41,True,True,True
P34751,a*b*!c*d+!b*c*d+!a*b*c,4,10,11,4,29,True,True,True
P34784,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c+!c*!d,4,16,12,4,36,True,True,True
P34785,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,4,19,,,,True,False,False
P34786,!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,4,14,,,,True,False,False
P34787,b*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,4,17,17,4,42,True,True,True
P34790,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,4,14,10,4,32,True,True,True
P34791,!b*c*d+!a*c*d+a*b*!c+!a*!b*c,4,12,12,3,30,True,True,True
P34792,a*b*!c*d+!b*!c*!d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,4,20,16,4,44,True,True,True
P34793,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,,,,,False,False,False
P34794,a*b*!c*d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,4,13,17,4,38,True,True,True
P34795,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,15,18,4,41,True,True,True
P34798,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c*d,4,14,11,4,33,True,True,True
P34799,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,4,12,12,3,30,True,True,True
P34800,!b*c*d+!a*c*d+a*b*!c+!c*!d,4,11,14,4,33,True,True,True
P34801,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c,4,19,15,4,42,True,True,True
P34802,!a*!c*!d+!b*c*d+!a*c*d+a*b*!c,4,11,8,4,27,True,True,True
P34803,b*!c*!d+!b*c*d+!a*c*d+a*b*!c,4,13,10,4,31,True,True,True
P34806,!a*!b*!c*!d+!b*c*d+!a*c*d+a*b*!c,4,11,11,4,30,True,True,True
P34807,!b*c*d+!a*c*d+a*b*!c,4,8,10,3,24,True,True,True
P34808,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d,4,9,18,4,35,True,True,True
P34809,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,12,,,,True,False,False
P34810,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d,4,12,17,4,37,True,True,True
P34811,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,12,11,4,31,True,True,True
P34814,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,4,14,15,4,37,True,True,True
